date,q,pr,pr_dist,temp
1984-09-14,28.6,7.4,3000,16
1984-09-15,33.1,0.1,3000,14.7
1984-09-16,25.9,1.7,3000,15.7
1984-09-17,29.2,9.3,3000,14
1984-09-18,35.7,0,3000,12.2
1984-09-19,30.3,18,3000,13.6
1984-09-20,71.1,20.4,3000,12.2
1984-09-21,65.3,3,3000,9.9
1984-09-22,55.2,1.5,3000,10.7
1984-09-23,42.6,1.5,3000,10.1
1984-09-24,36,0.8,3000,10.9
1984-09-25,33.5,0.1,3000,11
1984-09-26,31.1,0,3000,10.5
1984-09-27,28.2,0.4,3000,12.6
1984-09-28,30.1,3.7,3000,15.8
1984-09-29,30.5,4.8,3000,14.5
1984-09-30,33.5,0.1,3000,12.3
1984-10-01,31.8,0.6,3000,10.3
1984-10-02,31,4.3,3000,8.5
1984-10-03,32.3,2.7,3000,8.8
1984-10-04,35.1,1.9,3000,8.9
1984-10-05,66.1,6,3000,10.1
1984-10-06,58.3,0.2,3000,10
1984-10-07,32.5,0.9,3000,11.4
1984-10-08,26.9,0.7,3000,14.2
1984-10-09,28.3,3.6,3000,14.3
1984-10-10,31.4,0.6,3000,11.9
1984-10-11,34.8,0,3000,11
1984-10-12,29.5,0,3000,12.6
1984-10-13,28.8,0,3000,13.1
1984-10-14,28.9,0,3000,13.7
1984-10-15,26.3,0,3000,11.2
1984-10-16,24.2,0,3000,10.2
1984-10-17,27.4,8,3000,11.5
1984-10-18,27.5,2.5,3000,12.1
1984-10-19,34,6,3000,11.3
1984-10-20,37.8,0.1,3000,9.9
1984-10-21,33.8,7.5,3000,10.2
1984-10-22,32.1,8.1,3000,12.1
1984-10-23,51.2,0.3,3000,10.7
1984-10-24,57.9,15.8,3000,10.1
1984-10-25,104,0.7,3000,11.3
1984-10-26,51.6,0,3000,7.9
1984-10-27,60.3,2.5,3000,5.7
1984-10-28,41.6,1,3000,9
1984-10-29,33.1,0.1,3000,13.9
1984-10-30,34.4,0.3,3000,12.8
1984-10-31,36.2,0,3000,11.5
1984-11-01,38,0.4,3000,12.8
1984-11-02,38.3,11.5,3000,11.6
1984-11-03,59.1,0.5,3000,7.7
1984-11-04,54.1,0,3000,7.2
1984-11-05,47.5,7.7,3000,5.5
1984-11-06,54.8,2.1,3000,6
1984-11-07,59.4,3.1,3000,8.5
1984-11-08,72.3,6.1,3000,10.7
1984-11-09,58.7,2,3000,9.5
1984-11-10,71.9,0.1,3000,10.5
1984-11-11,68,0.1,3000,8.8
1984-11-12,57,11.3,3000,9.5
1984-11-13,72.9,0.5,3000,7.6
1984-11-14,97,0.5,3000,8.3
1984-11-15,79.5,0.1,3000,2.8
1984-11-16,72.8,5.3,3000,2.9
1984-11-17,92.6,0.6,3000,3.3
1984-11-18,74.5,0.2,3000,5
1984-11-19,69.5,0,3000,4.8
1984-11-20,64.9,9.1,3000,6.2
1984-11-21,80.6,10.5,3000,8
1984-11-22,160,13.7,3000,9.6
1984-11-23,262,14.8,3000,9.4
1984-11-24,270,2.7,3000,8.9
1984-11-25,211,0.9,3000,7.2
1984-11-26,195,0.1,3000,6.4
1984-11-27,193,3,3000,6.9
1984-11-28,185,2.4,3000,9.4
1984-11-29,141,0.4,3000,9.2
1984-11-30,140,2.4,3000,9.7
1984-12-01,132,0.9,3000,8.1
1984-12-02,116,3.1,3000,6.6
1984-12-03,126,3.6,3000,6.3
1984-12-04,135,1,3000,8.5
1984-12-05,128,8.3,3000,9.6
1984-12-06,176,0.1,3000,7.1
1984-12-07,162,0,3000,7.3
1984-12-08,120,0.7,3000,4.8
1984-12-09,104,0.1,3000,4.9
1984-12-10,98.6,0,3000,6.2
1984-12-11,90.8,0.1,3000,2.6
1984-12-12,86.8,0,3000,1.5
1984-12-13,88.2,5.3,3000,4.2
1984-12-14,98.9,1.2,3000,5
1984-12-15,106,7.6,3000,3.4
1984-12-16,148,2.5,3000,2.6
1984-12-17,175,1.4,3000,4.6
1984-12-18,139,3,3000,4.6
1984-12-19,129,3.6,3000,6.1
1984-12-20,145,0.5,3000,8.7
1984-12-21,131,0,3000,5.1
1984-12-22,117,4.2,3000,6.6
1984-12-23,119,3.8,3000,8.2
1984-12-24,138,1,3000,5.8
1984-12-25,140,4,3000,3.4
1984-12-26,161,3.7,3000,1.8
1984-12-27,141,0.2,3000,1.1
1984-12-28,135,0,3000,1.3
1984-12-29,122,5.9,3000,1.4
1984-12-30,114,1.3,3000,4.1
1984-12-31,138,0.1,3000,6.3
1985-01-01,143,0,3000,4
1985-01-02,122,0,3000,2.1
1985-01-03,109,0,3000,1.2
1985-01-04,100,0.1,3000,1.3
1985-01-05,96.1,1.3,3000,-0.4
1985-01-06,98.5,0.7,3000,0.4
1985-01-07,93.6,0.2,3000,-3
1985-01-08,83,0.5,3000,-2.5
1985-01-09,84.5,0.1,3000,-1.8
1985-01-10,79.9,0,3000,-0.2
1985-01-11,84.6,0.1,3000,0.6
1985-01-12,77.9,0.2,3000,-0.3
1985-01-13,80.1,0.1,3000,-1.6
1985-01-14,75.8,1.1,3000,-2.4
1985-01-15,64.9,0.6,3000,-2.2
1985-01-16,74.9,0.1,3000,-3.6
1985-01-17,72,1.4,3000,-4.4
1985-01-18,68.6,0.3,3000,-3.9
1985-01-19,69.4,0,3000,0
1985-01-20,78.7,9.1,3000,1.3
1985-01-21,133,11.2,3000,3.6
1985-01-22,262,0,3000,3.2
1985-01-23,229,0,3000,2.1
1985-01-24,184,5.6,3000,3.4
1985-01-25,192,11,3000,3.1
1985-01-26,258,0.1,3000,2.2
1985-01-27,223,5.7,3000,0.6
1985-01-28,223,1.1,3000,3.7
1985-01-29,210,4,3000,6.7
1985-01-30,197,1.4,3000,6.3
1985-01-31,181,0.1,3000,7.4
1985-02-01,172,0.1,3000,9.5
1985-02-02,147,0,3000,8.6
1985-02-03,129,0.3,3000,7.2
1985-02-04,119,0,3000,7.6
1985-02-05,120,0,3000,4.5
1985-02-06,113,4.3,3000,5.5
1985-02-07,125,8.1,3000,3.1
1985-02-08,204,15.9,3000,1.6
1985-02-09,263,3.5,3000,-1.5
1985-02-10,250,0.1,3000,-3.7
1985-02-11,211,0,3000,-3.8
1985-02-12,160,0,3000,-3.8
1985-02-13,139,0,3000,-4
1985-02-14,131,0,3000,-1.6
1985-02-15,114,0,3000,-2.7
1985-02-16,107,0,3000,-2.2
1985-02-17,96.5,0,3000,-1
1985-02-18,98.5,0,3000,-2
1985-02-19,87.9,0.1,3000,-2
1985-02-20,84.8,0.7,3000,0.6
1985-02-21,90.6,0.1,3000,3.2
1985-02-22,105,0,3000,3.1
1985-02-23,132,0,3000,5.7
1985-02-24,133,0,3000,6
1985-02-25,135,0,3000,4.8
1985-02-26,113,0,3000,6.1
1985-02-27,109,0,3000,7.6
1985-02-28,105,3.6,3000,5.4
1985-03-01,110,2.8,3000,5.1
1985-03-02,130,1.7,3000,4.5
1985-03-03,137,3.4,3000,6.8
1985-03-04,146,0.1,3000,6.2
1985-03-05,130,0,3000,5
1985-03-06,108,2.9,3000,4.5
1985-03-07,93.2,0.1,3000,6.2
1985-03-08,103,0,3000,6.6
1985-03-09,97.8,0.1,3000,5.9
1985-03-10,90.4,0.2,3000,6.8
1985-03-11,91.3,0,3000,4.7
1985-03-12,86.6,0,3000,3.7
1985-03-13,86.4,0.5,3000,4.1
1985-03-14,86,0.8,3000,4.7
1985-03-15,85.7,2.5,3000,3.6
1985-03-16,87.3,0.6,3000,1.5
1985-03-17,83.1,0.1,3000,1.8
1985-03-18,77.6,0,3000,1.7
1985-03-19,76.2,0,3000,0.8
1985-03-20,75,0.8,3000,-0.5
1985-03-21,76.9,4.4,3000,1.7
1985-03-22,77.5,4.4,3000,3.6
1985-03-23,95.1,1.4,3000,5
1985-03-24,109,1.5,3000,6
1985-03-25,98.6,2.2,3000,4.3
1985-03-26,121,6.9,3000,4.4
1985-03-27,147,0.3,3000,4.4
1985-03-28,126,0.2,3000,4.7
1985-03-29,97.1,3.1,3000,7
1985-03-30,92.6,1.9,3000,9.5
1985-03-31,101,4.9,3000,10.5
1985-04-01,137,2.1,3000,10.6
1985-04-02,132,0.1,3000,11
1985-04-03,114,0.8,3000,12.4
1985-04-04,86.4,1,3000,9.6
1985-04-05,101,2.6,3000,10
1985-04-06,88.9,1.9,3000,9.2
1985-04-07,106,8.1,3000,8.2
1985-04-08,144,1.1,3000,8.4
1985-04-09,130,0.3,3000,7.8
1985-04-10,107,3.9,3000,7.9
1985-04-11,124,4.8,3000,6.8
1985-04-12,144,0.9,3000,7.3
1985-04-13,110,1.9,3000,7.1
1985-04-14,107,0.1,3000,8.3
1985-04-15,77.1,0.1,3000,8.4
1985-04-16,91.5,0,3000,11.4
1985-04-17,73.8,0,3000,10.4
1985-04-18,80.6,0,3000,11.7
1985-04-19,76.9,0,3000,11
1985-04-20,77.2,3.3,3000,5.9
1985-04-21,79.8,0.3,3000,5.9
1985-04-22,76.6,0.1,3000,7.5
1985-04-23,72.5,0,3000,7.4
1985-04-24,64.5,0,3000,5.3
1985-04-25,67.1,0,3000,6.3
1985-04-26,64.4,0.1,3000,4.8
1985-04-27,66.9,0.5,3000,7.5
1985-04-28,57.8,4.7,3000,4.6
1985-04-29,69.1,1,3000,6.9
1985-04-30,68.6,0,3000,10.1
1985-05-01,66,0,3000,8.3
1985-05-02,62.1,0,3000,8.3
1985-05-03,54.9,0.1,3000,8.2
1985-05-04,58.1,0.1,3000,7.9
1985-05-05,57.3,0.9,3000,8.1
1985-05-06,56.8,0.1,3000,10
1985-05-07,57.3,0,3000,10.5
1985-05-08,57.5,0,3000,11.8
1985-05-09,52.9,0,3000,10.2
1985-05-10,48.9,0,3000,8.9
1985-05-11,54.6,0,3000,9
1985-05-12,52.6,4.1,3000,9.1
1985-05-13,58,1.2,3000,9.2
1985-05-14,88.1,25.9,3000,9
1985-05-15,140,0.2,3000,11.5
1985-05-16,120,0,3000,11.8
1985-05-17,75.7,0,3000,13.8
1985-05-18,65.6,0.4,3000,13.9
1985-05-19,66.3,0.9,3000,10.6
1985-05-20,57.6,11.8,3000,11.5
1985-05-21,124,9.6,3000,10.5
1985-05-22,147,0.2,3000,10.4
1985-05-23,116,0.2,3000,11.8
1985-05-24,60.1,1.4,3000,13.1
1985-05-25,87,3,3000,13.6
1985-05-26,63.4,7.5,3000,16.1
1985-05-27,98.3,6.9,3000,13.4
1985-05-28,116,0,3000,12.3
1985-05-29,101,0,3000,11.1
1985-05-30,65.1,0,3000,12.2
1985-05-31,64.3,0,3000,11.7
1985-06-01,57.2,0,3000,13
1985-06-02,57.7,0,3000,14.4
1985-06-03,58,2.9,3000,15
1985-06-04,62.6,13,3000,15.2
1985-06-05,83.6,14.1,3000,15.1
1985-06-06,128,19.6,3000,9.9
1985-06-07,187,2.2,3000,8.7
1985-06-08,196,2,3000,8.7
1985-06-09,173,1.6,3000,11.4
1985-06-10,144,0.4,3000,11.5
1985-06-11,127,7.8,3000,12.6
1985-06-12,115,0.3,3000,11
1985-06-13,90.8,2.5,3000,11.9
1985-06-14,99.9,0.1,3000,10.8
1985-06-15,74.9,0,3000,10.5
1985-06-16,70.7,0,3000,11.1
1985-06-17,65.7,1.4,3000,10.4
1985-06-18,64.2,0.4,3000,13
1985-06-19,62,2.5,3000,12.5
1985-06-20,68.8,8.6,3000,13.6
1985-06-21,87.8,8.4,3000,12.6
1985-06-22,87.4,5.3,3000,13.3
1985-06-23,99.2,3.8,3000,13.6
1985-06-24,105,7,3000,14.2
1985-06-25,129,7.3,3000,12.3
1985-06-26,130,1.4,3000,12.7
1985-06-27,116,0.1,3000,13.7
1985-06-28,104,1.5,3000,13.7
1985-06-29,77.4,0.1,3000,15.4
1985-06-30,81.9,0,3000,15.2
1985-07-01,72.3,0,3000,16.3
1985-07-02,58.2,0,3000,16.2
1985-07-03,60.5,0,3000,17.3
1985-07-04,61.5,0,3000,19
1985-07-05,63,1.5,3000,19.1
1985-07-06,58.4,0,3000,14.6
1985-07-07,51.9,0,3000,14.2
1985-07-08,52.5,0,3000,17
1985-07-09,47.6,0,3000,15.6
1985-07-10,47.2,0,3000,14.8
1985-07-11,45.9,0,3000,15.6
1985-07-12,44.9,0,3000,17.7
1985-07-13,46.7,2,3000,18.3
1985-07-14,48,0.9,3000,17
1985-07-15,47.8,4.1,3000,13.4
1985-07-16,48.9,0.4,3000,14.9
1985-07-17,47.3,1.9,3000,14.6
1985-07-18,45.1,1.5,3000,14.8
1985-07-19,48.6,8,3000,13.9
1985-07-20,50.9,2.5,3000,13.7
1985-07-21,51.1,3.3,3000,13.6
1985-07-22,52.4,0.7,3000,15.4
1985-07-23,48.8,0,3000,16.3
1985-07-24,43.1,0,3000,18
1985-07-25,41.9,0.1,3000,19.8
1985-07-26,41.4,0.8,3000,17.9
1985-07-27,36.2,5,3000,16.8
1985-07-28,42.7,12.1,3000,16
1985-07-29,62,4.4,3000,14.6
1985-07-30,58.1,1.9,3000,15.9
1985-07-31,55.3,0.8,3000,15.9
1985-08-01,50.1,0.1,3000,14.6
1985-08-02,45.2,4.1,3000,14.9
1985-08-03,45.6,2.9,3000,14.4
1985-08-04,66.9,20.8,3000,13.5
1985-08-05,96.1,1.1,3000,14.4
1985-08-06,68.6,0.6,3000,13.6
1985-08-07,72.5,2.6,3000,13.9
1985-08-08,48.4,3.6,3000,13.9
1985-08-09,59.8,4.5,3000,15.3
1985-08-10,72.1,1.4,3000,13.3
1985-08-11,68.9,2.4,3000,13.5
1985-08-12,54.7,4,3000,13.5
1985-08-13,52.4,0.9,3000,14.5
1985-08-14,57,3.5,3000,15.1
1985-08-15,63.4,1.4,3000,14.2
1985-08-16,48.2,1.6,3000,15
1985-08-17,53.9,0.2,3000,15.5
1985-08-18,45.3,4.1,3000,14.8
1985-08-19,51.4,2,3000,16.8
1985-08-20,51.7,1.4,3000,15.4
1985-08-21,52,6,3000,15.9
1985-08-22,56.5,0.2,3000,14.7
1985-08-23,55.2,9.4,3000,13.8
1985-08-24,64.5,0.7,3000,14.1
1985-08-25,69.4,0.4,3000,12.8
1985-08-26,52,0,3000,13.3
1985-08-27,53,0,3000,13.6
1985-08-28,46,0,3000,16.4
1985-08-29,37.2,0,3000,17.6
1985-08-30,40.9,0,3000,17.2
1985-08-31,40.3,0.6,3000,14.9
1985-09-01,41.3,0.2,3000,12.6
1985-09-02,44,10.6,3000,12.6
1985-09-03,48.5,1.8,3000,14
1985-09-04,54.5,2.2,3000,12
1985-09-05,45.4,0.1,3000,13.4
1985-09-06,45.2,0,3000,11.9
1985-09-07,40.7,0,3000,11.2
1985-09-08,38.4,0,3000,14.6
1985-09-09,38.5,0,3000,16.1
1985-09-10,34.9,0,3000,16.7
1985-09-11,39.9,0,3000,16.2
1985-09-12,38.2,0,3000,16.8
1985-09-13,37.8,0.3,3000,14.1
1985-09-14,32.7,0.7,3000,13
1985-09-15,35.2,0.1,3000,12.4
1985-09-16,34.5,0,3000,13.6
1985-09-17,33.8,0,3000,15.1
1985-09-18,33.5,0,3000,16
1985-09-19,34.3,0.1,3000,16
1985-09-20,34.4,0,3000,12.2
1985-09-21,32.4,2.5,3000,15
1985-09-22,35.2,0.1,3000,17.2
1985-09-23,36.6,0,3000,14.9
1985-09-24,34.4,0.1,3000,14.3
1985-09-25,34.3,0,3000,15.9
1985-09-26,34.1,0,3000,16.7
1985-09-27,34.2,0,3000,16
1985-09-28,32.6,0,3000,15.2
1985-09-29,30.4,0,3000,15.5
1985-09-30,28.3,0,3000,17.4
1985-10-01,33,0,3000,20.1
1985-10-02,31.8,1.2,3000,16.2
1985-10-03,34.2,4.9,3000,16.2
1985-10-04,35.9,2.3,3000,14.5
1985-10-05,35.4,0.1,3000,13.9
1985-10-06,35.5,17.1,3000,13
1985-10-07,48.4,3.1,3000,11.7
1985-10-08,64.1,3.3,3000,9.8
1985-10-09,54.2,0,3000,11.7
1985-10-10,35.7,0,3000,13.8
1985-10-11,46,0,3000,14.5
1985-10-12,42.6,0,3000,10.6
1985-10-13,40.4,0,3000,11
1985-10-14,37.9,0,3000,9.9
1985-10-15,36.6,0,3000,10.6
1985-10-16,38.1,0,3000,11
1985-10-17,37.1,0,3000,10.8
1985-10-18,36.3,0,3000,10.5
1985-10-19,36.3,0,3000,10
1985-10-20,35.8,0,3000,10.1
1985-10-21,33.2,0,3000,8.9
1985-10-22,34.5,0,3000,9.6
1985-10-23,34,0,3000,8.5
1985-10-24,33.6,0,3000,8.3
1985-10-25,33,0,3000,8.4
1985-10-26,32.2,0,3000,6.2
1985-10-27,33.3,0,3000,7.2
1985-10-28,32.9,0,3000,7.7
1985-10-29,35,0,3000,8.1
1985-10-30,33,0,3000,7
1985-10-31,32.9,1,3000,6.5
1985-11-01,31.8,0.3,3000,6.5
1985-11-02,34.5,0,3000,4.3
1985-11-03,30.9,0.1,3000,2
1985-11-04,31.6,1.2,3000,6.5
1985-11-05,33.7,0.2,3000,8.1
1985-11-06,31.7,0.1,3000,6.3
1985-11-07,30.4,7.5,3000,9
1985-11-08,31.8,7.6,3000,11.3
1985-11-09,45.5,4.8,3000,9.8
1985-11-10,57.1,0.1,3000,2.9
1985-11-11,46,0.2,3000,3.4
1985-11-12,38.7,0,3000,1.3
1985-11-13,31.8,0,3000,0.2
1985-11-14,35.6,5.7,3000,1.5
1985-11-15,40.6,0,3000,4.7
1985-11-16,40.1,7.1,3000,3.1
1985-11-17,48.5,0,3000,2.6
1985-11-18,50.2,0,3000,2.5
1985-11-19,44.6,0.1,3000,1.3
1985-11-20,42.4,1.1,3000,2.1
1985-11-21,41.2,0.5,3000,2.8
1985-11-22,40.6,0.2,3000,3.7
1985-11-23,35.7,0.6,3000,4.3
1985-11-24,34.4,0.3,3000,4
1985-11-25,37.6,0.1,3000,3.5
1985-11-26,37.3,0.1,3000,2.5
1985-11-27,34.7,0,3000,1.6
1985-11-28,31.8,0,3000,0.3
1985-11-29,39.3,9.2,3000,-0.8
1985-11-30,45,1.5,3000,5
1985-12-01,54.1,4.8,3000,8.2
1985-12-02,63.6,5,3000,12
1985-12-03,61.6,1.1,3000,12
1985-12-04,87,10.7,3000,10.8
1985-12-05,117,10.1,3000,9.1
1985-12-06,170,11.1,3000,7
1985-12-07,185,0.9,3000,7.5
1985-12-08,176,0.3,3000,3.5
1985-12-09,136,0,3000,3.1
1985-12-10,108,3.6,3000,3.2
1985-12-11,81,0.2,3000,4.3
1985-12-12,80.9,0.4,3000,7.6
1985-12-13,92,0.3,3000,9.3
1985-12-14,83.1,0.1,3000,10.7
1985-12-15,72.1,0,3000,11.1
1985-12-16,67.8,0,3000,9.5
1985-12-17,64.7,3,3000,8.7
1985-12-18,66.6,0.1,3000,8.6
1985-12-19,61.7,0.6,3000,7.3
1985-12-20,62.3,0.7,3000,7.9
1985-12-21,61.2,4.1,3000,10.1
1985-12-22,64.6,3.3,3000,7.5
1985-12-23,89,17.9,3000,6.5
1985-12-24,139,5,3000,5.1
1985-12-25,205,22.3,3000,4
1985-12-26,319,4.6,3000,3.3
1985-12-27,408,0,3000,-0.1
1985-12-28,329,0,3000,-3.4
1985-12-29,278,0,3000,-3.8
1985-12-30,253,1,3000,-1
1985-12-31,205,1.1,3000,1
1986-01-01,169,12.5,3000,2.3
1986-01-02,263,11.1,3000,2.7
1986-01-03,359,0.1,3000,2.2
1986-01-04,339,7.6,3000,0.4
1986-01-05,259,0.1,3000,0.4
1986-01-06,242,0.1,3000,1.1
1986-01-07,220,13.8,3000,-0.8
1986-01-08,247,1.4,3000,0.6
1986-01-09,272,4.4,3000,4.5
1986-01-10,245,1.8,3000,6
1986-01-11,263,0.9,3000,6.2
1986-01-12,235,0.1,3000,6.9
1986-01-13,231,0.5,3000,8.1
1986-01-14,185,0.5,3000,6.3
1986-01-15,157,0.7,3000,5.5
1986-01-16,142,0.8,3000,2
1986-01-17,121,0.9,3000,4.5
1986-01-18,125,0.7,3000,5.5
1986-01-19,126,2.1,3000,9.6
1986-01-20,124,3.9,3000,5.8
1986-01-21,126,1.4,3000,6.2
1986-01-22,156,6.8,3000,5.5
1986-01-23,200,0.4,3000,5.1
1986-01-24,173,0,3000,2.7
1986-01-25,132,0,3000,1.2
1986-01-26,114,0.1,3000,-0.8
1986-01-27,116,6.8,3000,0.3
1986-01-28,145,11,3000,1.7
1986-01-29,228,7.4,3000,1.4
1986-01-30,285,0.7,3000,1.9
1986-01-31,235,1.3,3000,2.7
1986-02-01,212,3.9,3000,2.3
1986-02-02,204,3,3000,2.4
1986-02-03,208,0.2,3000,1.7
1986-02-04,199,0,3000,1.2
1986-02-05,177,5,3000,0.5
1986-02-06,161,1.1,3000,-1.6
1986-02-07,135,0.1,3000,-1.3
1986-02-08,133,0.1,3000,-0.8
1986-02-09,129,0.1,3000,-1.5
1986-02-10,110,0,3000,-4.5
1986-02-11,113,0,3000,-4
1986-02-12,107,0,3000,-1.1
1986-02-13,107,0,3000,-0.8
1986-02-14,101,0,3000,-1.8
1986-02-15,101,0,3000,-0.4
1986-02-16,97.9,0,3000,-0.5
1986-02-17,97,0,3000,-0.1
1986-02-18,90.7,0,3000,-0.2
1986-02-19,91.3,0.1,3000,0.2
1986-02-20,89.2,0,3000,-2.4
1986-02-21,84,0,3000,-4.2
1986-02-22,78.8,0,3000,-2.5
1986-02-23,81.8,0,3000,-2.3
1986-02-24,81.3,0,3000,-0.9
1986-02-25,68.9,0,3000,-1.8
1986-02-26,75.8,0,3000,-2.2
1986-02-27,73.7,0,3000,-1.4
1986-02-28,69.7,0.9,3000,0.4
1986-03-01,71.1,0.4,3000,-0.2
1986-03-02,73.5,0,3000,0.2
1986-03-03,72.6,3.2,3000,-0.4
1986-03-04,94.5,5.5,3000,3.1
1986-03-05,126,0.1,3000,7.7
1986-03-06,144,0.2,3000,4.7
1986-03-07,101,0,3000,4.8
1986-03-08,90.8,0.1,3000,4.7
1986-03-09,85.4,1.4,3000,4
1986-03-10,88.9,0.1,3000,5.1
1986-03-11,86.1,0,3000,3.9
1986-03-12,79.6,0,3000,2.7
1986-03-13,78.2,0,3000,2.2
1986-03-14,73,0,3000,5.1
1986-03-15,72.1,0,3000,7.7
1986-03-16,64.3,0.6,3000,7
1986-03-17,69.5,0,3000,5.5
1986-03-18,71.9,7.5,3000,5.4
1986-03-19,84.9,2.3,3000,6.3
1986-03-20,85.5,0.8,3000,6.4
1986-03-21,87.2,1.8,3000,7.1
1986-03-22,84.8,2.3,3000,8.6
1986-03-23,79.6,10,3000,6.7
1986-03-24,110,0.3,3000,4.4
1986-03-25,135,1.1,3000,4.3
1986-03-26,108,3.7,3000,6.6
1986-03-27,79,6.9,3000,8.3
1986-03-28,115,2.8,3000,6.5
1986-03-29,150,4.8,3000,7.5
1986-03-30,177,2.2,3000,3.4
1986-03-31,143,1.2,3000,4.5
1986-04-01,135,0.4,3000,5.8
1986-04-02,105,3.3,3000,3.7
1986-04-03,102,0.9,3000,4.1
1986-04-04,106,0.4,3000,4.6
1986-04-05,99.3,1.1,3000,4
1986-04-06,88,2.5,3000,3.4
1986-04-07,92.1,5.8,3000,1.8
1986-04-08,111,0.2,3000,3.2
1986-04-09,113,0.2,3000,5.9
1986-04-10,111,0,3000,4.2
1986-04-11,87.4,0.5,3000,2.8
1986-04-12,87.6,1.9,3000,4.8
1986-04-13,86.4,5,3000,3.9
1986-04-14,95.8,8,3000,6.5
1986-04-15,136,5.3,3000,7
1986-04-16,170,3.2,3000,6.1
1986-04-17,183,3.6,3000,5.4
1986-04-18,167,0.8,3000,5.3
1986-04-19,149,10,3000,5.7
1986-04-20,170,1.1,3000,8
1986-04-21,196,5.8,3000,5.5
1986-04-22,189,2.5,3000,6.7
1986-04-23,170,2.6,3000,7
1986-04-24,161,0.5,3000,8.5
1986-04-25,135,0.7,3000,7.5
1986-04-26,126,0,3000,8.8
1986-04-27,109,0,3000,9.1
1986-04-28,104,0.1,3000,7.2
1986-04-29,83.5,0,3000,7.5
1986-04-30,96.2,0,3000,9
1986-05-01,86.7,0,3000,11.3
1986-05-02,84.9,0,3000,13.1
1986-05-03,82.8,0.3,3000,10.7
1986-05-04,80.2,2.8,3000,9.5
1986-05-05,75,0.3,3000,10.8
1986-05-06,79.8,1.2,3000,10.2
1986-05-07,74.9,1.9,3000,9.8
1986-05-08,75.5,2,3000,10.4
1986-05-09,78.2,1.4,3000,10.5
1986-05-10,73.7,0.4,3000,12.8
1986-05-11,71.8,1.2,3000,11.9
1986-05-12,72.6,1.2,3000,12
1986-05-13,66.6,1.1,3000,10.7
1986-05-14,61.7,14.7,3000,9.2
1986-05-15,95.4,0.1,3000,8.6
1986-05-16,96.5,0.4,3000,9.1
1986-05-17,74.4,6.8,3000,10.3
1986-05-18,76.9,0,3000,12.5
1986-05-19,81.4,9.4,3000,12.2
1986-05-20,105,9.6,3000,13.9
1986-05-21,143,4.4,3000,10.9
1986-05-22,136,1.4,3000,10.6
1986-05-23,107,0.1,3000,12
1986-05-24,80.8,0,3000,11.3
1986-05-25,84.3,0,3000,12.8
1986-05-26,68.3,0,3000,13.5
1986-05-27,68,0.1,3000,10.8
1986-05-28,69.4,3.5,3000,10
1986-05-29,68.4,0.3,3000,10.1
1986-05-30,67.5,2,3000,10.3
1986-05-31,68.5,3.7,3000,10.5
1986-06-01,70.3,0.8,3000,13.1
1986-06-02,70.7,0.1,3000,14.8
1986-06-03,69.9,2.6,3000,12.2
1986-06-04,69.2,0,3000,9.5
1986-06-05,58,0,3000,9.3
1986-06-06,61.1,0,3000,9.6
1986-06-07,54.3,0,3000,11.1
1986-06-08,55.6,0,3000,11.6
1986-06-09,55.5,3.4,3000,13
1986-06-10,57,6.1,3000,12.4
1986-06-11,64,0.7,3000,11
1986-06-12,62.6,0,3000,12.2
1986-06-13,58.8,0,3000,15
1986-06-14,52,0,3000,16.6
1986-06-15,51,0,3000,17.8
1986-06-16,45.1,0,3000,19.6
1986-06-17,45.6,0,3000,16.8
1986-06-18,45.1,0,3000,13.5
1986-06-19,46.5,0,3000,14.8
1986-06-20,46.4,0,3000,13.7
1986-06-21,43.1,2.3,3000,14.5
1986-06-22,42.7,0.3,3000,13.1
1986-06-23,44.9,5.5,3000,13.1
1986-06-24,46.8,0.1,3000,14.3
1986-06-25,54.7,0,3000,17.1
1986-06-26,43.3,0,3000,19.1
1986-06-27,41.3,0,3000,20.5
1986-06-28,39.4,0,3000,21.8
1986-06-29,35.2,0,3000,20.1
1986-06-30,34.5,0,3000,18.3
1986-07-01,32.7,0,3000,17
1986-07-02,33.2,0.1,3000,16.9
1986-07-03,38.2,0,3000,17
1986-07-04,33.2,11.7,3000,16.4
1986-07-05,59,4.6,3000,15.8
1986-07-06,47.7,0,3000,14.8
1986-07-07,44,0.3,3000,14.4
1986-07-08,43,1.8,3000,15.2
1986-07-09,42.7,0,3000,13
1986-07-10,41.9,5.6,3000,15.8
1986-07-11,40.7,2.8,3000,15
1986-07-12,40.5,1.2,3000,15.5
1986-07-13,39.6,0.3,3000,16.2
1986-07-14,41,0.5,3000,18.9
1986-07-15,41.3,0,3000,21
1986-07-16,40.4,0,3000,19.8
1986-07-17,41.2,0,3000,15.3
1986-07-18,33.8,0,3000,13.7
1986-07-19,30.4,0.1,3000,14.1
1986-07-20,33.5,0,3000,16.2
1986-07-21,35,0.5,3000,15
1986-07-22,33.6,0,3000,14.5
1986-07-23,33.2,3.8,3000,12.5
1986-07-24,34.1,0.8,3000,14.5
1986-07-25,33.8,0.5,3000,16.4
1986-07-26,32.7,0,3000,17.5
1986-07-27,31.6,0.1,3000,15.5
1986-07-28,32.7,4.4,3000,17.2
1986-07-29,34.3,0.2,3000,16.2
1986-07-30,30.9,3.7,3000,12.3
1986-07-31,31.6,0.2,3000,14.2
1986-08-01,30.8,1,3000,13.2
1986-08-02,32.4,0.1,3000,15.9
